Nombre,Numero_Expediente,Edad
Kevin Verduzco Pino,0377207769,24
Armando Cuevas Martínez,8654506841,21
Lourdes Medina Cruz,7342919644,19
Ana Islas Ochoa,3062689158,25
Sebastián Islas Andre,3178320991,20
Kim Valenzuela Escalante,4539953454,19
Kevin Medina Encinas,3147071614,21
Luis Chávez Reyes,7554289839,22
Socorro Elías Cabada,5564615335,22
Guadalupe Reyes García,0903357212,19
Kimberly Coronado Alemán,6365273722,20
Karen Mendez Cadena,5450706020,23
Guadalupe Balderrama Rosales,7067207088,18
Juan Martínez Reyes,2115476429,24
América Medina Camacho,9019227393,18
José Islas Flores,9241573285,24
Luis Monteverde Calles,4561877216,21
Adán Cabada Camacho,6326964455,23
Kevin Rosas Mendez,1094123126,18
Kevin Córdova Nuñez,9145713628,18
Karina Ochoa Reza,8401907280,23
Brian Ramirez Romero,8103917103,22
Kenia Arroyo Ortiz,1662032177,18
Isabel Valenzuela Almada,0994457482,25
César García Cruz,7416165683,24
Brian Rosas Rojas,9690588969,22
Adán Piña Mendez,9149960545,21
Ana Ochoa Rosales,2977257154,22
Rafael Cruz Escalante,1430767534,21
Domingo Ayala Valle,5361305992,22
José Mancera Islas,7127202923,22
Ana Reza Balderrama,4617328992,24
Rafael García Reyes,0880042630,21
Domingo González Romero,5222809862,24
Rosa Wong Medina,8732499571,19
Rosa Heras Yanes,0925758770,25
Alberto Escalante Vazquez,7846969574,20
Alberto Caro Alemán,1029174789,23
Ada Verduzco Espinoza,9021129688,22
César Tellez Flores,2656541324,24
Kim Arvizu Mata,6872810862,20
Brian Espinoza Rosales,3201844276,18
Ana Fernandez Verduzco,7497198081,25
César Jimenez Rojas,7668011964,21
Rafael Ramos Nuñez,2143162747,23
Mariana Córdova Arvizu,5795895993,25
José Camacho Ozuna,2563256381,18
Susana Jimenez Ramirez,1958395841,21
Kevin Pulido Verduzco,2325837594,23
Karen Rosas Cuevas,8234965030,18
Regina Cabada Peña,0988408530,24
Ernesto Verduzco González,2242988348,24
Elvia Domínguez Almada,3761832677,19
Brian Mendoza Verduzco,2332082344,20
Mario Caro Ramos,2980979341,22
Mariana Aldama Rosales,1333137784,21
Adán Arredondo Yanes,0542749827,25
Susana Domínguez Arredondo,8490277047,21
Eva Encinas Espinoza,0431684951,18
Ema Almada Ortiz,9713547932,18
Socorro Monteverde Martínez,9743551035,21
Domingo Lobo Cabada,8569676898,24
Luis Tellez Rosas,0939251280,23
Ema Caro Almada,7390829577,19
Alberto Mata Ayala,4276790246,25
Juan Rojas Mendoza,1951765345,18
Alan Alemán Reza,2501004809,22
Karina Galaz Vazquez,5573946424,21
Alan Mendoza Nuñez,1792666419,20
Ana Romero Moreno,9636943270,23
Rosa Rosales Rojas,9940306170,21
Ana Chávez Monteverde,3097048751,22
Kevin Balderrama Tellez,8669480153,19
Ana Escalante Valenzuela,7902048043,21
José Almada Islas,3332613211,18
Julio Aldama Andre,2159731910,25
Kim Reyes López,1468862525,20
Czarina Martínez Flores,3714900294,24
Carlos Caro Piña,4352700199,21
Czarina Arredondo Arredondo,4854796499,21
Julio Pérez Monteverde,8195945604,21
César Aldama Elías,6139684167,19
Adán Caro Mata,4563946065,19
Rafael Ozuna Arroyo,1432426354,21
Lourdes Moreno Elías,6449012463,22
Elvia Balderrama Almada,8566854528,23
Julián Yanes Mata,6662072151,25
Adán Mancera Heras,2344934998,21
Eva Leo Peña,5288965761,19
Kimberly Alemán Romero,9018355786,24
Regina Jimenez Caro,3895124612,25
Karen Verduzco Ramos,7032270299,20
Rosa Chávez Monteverde,9473325961,20
Raquel Nuñez Gutierrez,5823925543,21
Brian Alemán Martínez,2456100962,22
Armando Camacho López,7712634655,25
Mario Escalante Martínez,0303299189,21
José Peña Martínez,8955937846,23
Carlos Leo Orozco,2961303761,22
Regina Islas Camacho,3163217776,23
María Aldama Durazo,1682280694,22
Teresa Castañeda Calles,7998444204,20
Alberto Monteverde Jimenez,0185085084,24
Karen Ozuna Wong,8213006769,21
Karen Valle Chávez,2521963087,19
Sebastián Ortiz Chávez,6819986427,24
Julián Elías Encinas,4274366096,20
Rafael Flores Piña,0015486547,21
Karina López Ozuna,1212053804,23
Mariana Valenzuela López,3100968451,22
Rafael Romero Ayala,3886008812,24
Czarina Reyes Calles,9625908853,22
Alan Nuñez Mendez,3472045577,25
Armando Valle Lobo,6009639203,24
Raquel Leo Mancera,7193089810,20
Raquel Coronado Moreno,5948468697,23
Mariana Balderrama Cuevas,4121608091,22
José Coronado Garza,3358994914,19
Ana Garza López,1979765821,20
Rafael Cruz Caro,8944826721,21
Julián Camacho Escalante,2528507213,20
Karla Cadena Verduzco,8497581782,19
Mario Durazo Domínguez,8294583090,21
Brian Arroyo Moreno,3562849606,22
Julio Andre Medina,7489707301,23
Karla Valenzuela Cano,2483678465,20
Kimberly Vazquez Mancera,0887898574,24
Domingo Mendoza Arroyo,0203419076,18
César Ramirez Monteverde,0849840163,22
César Rosales López,4175737083,21
Eva Piña Cadena,4817377323,18
Domingo Ramirez Arredondo,0165209547,23
Eva Ayala Wong,0715199413,18
Rosa Jimenez Galaz,1697381951,18
María Moreno Wong,9656879338,24
Susana Aldama Mancera,8832246965,21
Mario Elías Gutierrez,1970322266,21
Ernesto Garza García,7420220546,21
Socorro Fernandez Yanes,1947509840,19
Lourdes Rosales Balderrama,1003307366,20
César Chávez Elías,3590190115,23
César Valenzuela Flores,9905001709,23
Alan Yanes Almada,5976451773,25
Kevin Cuevas Arvizu,8819831136,19
Ernesto Elías Ozuna,6062650533,23
Adán Cruz Lobo,6678308589,24
Teresa Piña Elías,5604966205,21
Adán Valle López,9936755595,22
Socorro Cuevas Mendoza,9754630529,19
Eva Caro Yanes,0086082418,20
Karla Mancera Coronado,8297596392,22
Fernanda Leo Alemán,0498053587,25
Alan González Jimenez,8714612559,21
Karina Cuevas Arroyo,9305987894,24
María Camacho Pulido,5914458276,23
Raquel Domínguez Mendez,1872041462,24
Guadalupe Garza Orozco,7429983448,25
Ada Ozuna López,6467284410,20
Luis Rosales Heras,4897616860,19
Kim Lobo Wong,8788160944,22
Czarina Mendez Ramos,0523720811,24
Fernanda Martínez Monteverde,4733141408,25
Juan Tellez Pulido,6744921900,20
Alan Yanes Valle,6681754991,20
Kimberly Ozuna Romero,2298040872,23
Teresa Mancera Yanes,4247894326,25
Alan Moreno Pérez,2238944251,21
Teresa Martínez Andre,3069527243,18
Mario Arroyo Pulido,9669015261,21
Lourdes Arvizu Rosas,5279910751,23
Julio Almada Reza,1727411918,19
Guadalupe González Tellez,3207798583,18
Carlos Heras Mendez,3743701284,18
Alberto Arvizu Cruz,0169201529,25
Rafael Reza Domínguez,3155351102,24
Regina Ramos Durazo,4532366081,24
Regina Caro Durazo,7467605069,23
Ada Arredondo Ochoa,8948143465,25
Karen Verduzco Castañeda,7576713603,23
Juan Mendez Rojas,3283406024,21
Alberto Mendoza Coronado,8908502081,21
Sebastián Espinoza Leo,1103701672,21
Susana Jimenez Monteverde,4545451756,18
Luis Córdova Verduzco,1358199292,18
Karina Domínguez Almada,0517149728,20
Karla Arvizu Valle,6141964997,24
Mario Garza Ozuna,3438987256,20
Elvia Wong Lobo,2998537777,22
María Mendez Pérez,0727578710,20
Regina Lobo Mendez,7881880213,22
Armando Fernandez Rosales,5303374973,21
Juan Rosas Ochoa,2827375753,24
Sebastián Ozuna Cabada,3601200965,22
Guadalupe Monteverde Ortiz,6579915875,22
Rafael Romero Calles,3729998501,18
Karla Mata Andre,6008364942,22
María Vazquez Arroyo,3810057627,19
Carlos Castañeda Peña,0194288665,22
Karla Durazo Cadena,4562272554,20
César Ramirez Arvizu,1280280941,21
Adán Cruz Vazquez,0858676359,25
Eva Espinoza Leo,0184764918,20
Ernesto Galaz Arvizu,7510145851,24
Adán Cabada Ramos,5363770540,25
Rafael Caro Ortiz,0062101943,24
Regina Martínez Mancera,9333202169,23
César Elías Fernandez,2843540591,19
Teresa Orozco Arroyo,1704500174,21
Karina Lobo Elías,3736619978,25
Socorro Rosas Ochoa,7490965961,25
Brian Pulido Pérez,2838980271,23
Juan Arredondo Cruz,2413396784,21
Juan Martínez Orozco,1332528203,24
Kenia Coronado Tellez,2247803800,24
Susana Balderrama Peña,9556020642,19
Domingo Encinas Cano,6557853090,22
Raquel Pino Aldama,7729254003,20
Kimberly Alemán Leo,6053300304,23
Sebastián Jimenez Escalante,5467732835,25
Carlos Balderrama Rodríguez,5483931869,24
Karen Moreno Ayala,4893583447,25
Ada Balderrama Aldama,3848274580,18
Julián Cano Wong,3037272241,20
Mario Peña Leo,9124459447,23
Domingo Ramirez Cadena,8133935215,19
Brian Ochoa García,9866372963,23
Eva López Mancera,8717099392,18
Susana Cuevas Domínguez,8013481213,23
Juan Fernandez Medina,1157161037,25
Sebastián Domínguez Mendoza,3387472994,25
Carlos Ayala Durazo,7634981370,20
Ema Cuevas Verduzco,8337782471,22
Elvia Cruz Rosas,9666265975,24
Ema Lobo Garza,6281304786,20
Raquel Arvizu Nuñez,8089851151,25
Ema Caro Moreno,5050821529,25
Sebastián Moreno Caro,2577546306,23
Karla Orozco Cano,5328313497,20
Raquel López García,3119882192,18
José Heras Peña,6498185911,18
Carlos Durazo Espinoza,4821101140,24
Teresa Alemán Cabada,7747184629,20
Julio Arvizu Ramos,8461828390,23
Socorro Rojas Cadena,7484371282,19
Ada Cuevas Coronado,5282240111,25
Armando Durazo Ramos,6024227612,23
Elvia Almada Islas,6940628882,18
Fernanda Pino Chávez,5480807859,25
Domingo Andre López,9532310207,24
Alan Cruz Piña,7513133476,22
Guadalupe Orozco Rosales,1047647103,19
Karla López Heras,5028944079,23
Alan Reza Cano,1797405221,20
Alan Calles Cadena,0160436158,18
Ada García Peña,3139080278,22
César Calles Valle,7457844008,25
Domingo Martínez Cuevas,0544093264,19
Adán Mata Arredondo,9203762836,19
Carlos Vazquez Mendez,3930239344,23
Brian Medina Mancera,2825236716,20
Kevin Orozco Aldama,1184756993,19
César Cabada Domínguez,5229056928,25
Carlos Reza Espinoza,1414573423,19
Domingo Nuñez Jimenez,9368503342,23
María Cruz Andre,2899509518,21
Julio Mata Mendoza,0151098830,23
Alberto Ramirez Peña,4365223100,19
Lourdes García Encinas,7043824510,20
Kevin Vazquez Pulido,9044764594,18
Kimberly González Cuevas,6238429891,21
Luis Arroyo Cuevas,7239391789,25
Rosa Verduzco Moreno,3563774066,23
Luis Peña Fernandez,2422006922,19
Karen Islas García,4573477954,25
Domingo Orozco Camacho,9858280915,19
Julio Caro Córdova,8704516049,22
Kimberly Mata Cabada,3528964874,22
Julio López Galaz,1600479241,20
Julio Flores Wong,5810265219,22
Sebastián Ozuna Reza,9033422800,25
Armando Islas Tellez,1103496858,18
Carlos Gutierrez Chávez,0625375380,20
Susana Valenzuela Lobo,9572744885,23
Ana Galaz Lobo,1850608358,19
Isabel Monteverde Lobo,3058805219,20
Sebastián Yanes Verduzco,7525044526,21
Sebastián Ayala Ayala,4463719268,20
Domingo Medina Jimenez,8447322533,22
América Almada Rosales,1900971301,25
Adán Durazo Espinoza,7252698833,21
Carlos Heras Cabada,8104309416,21
María Aldama Arroyo,1368787167,20
Armando Ochoa Romero,3103821375,18
Ada Elías Domínguez,5333102599,21
Eva Heras Peña,9968517878,18
César Moreno Cano,5389778732,19
Brian Cabada Durazo,7037286430,22
Kevin Islas Nuñez,0915111343,24
José Camacho Ortiz,3786404319,23
Armando Ortiz Jimenez,1218189153,24
Mariana Arvizu Cano,9087743356,20
Julio Gutierrez Arvizu,1509015988,20
Elvia Moreno Encinas,7514718666,25
Rosa Verduzco López,1465550166,21
Czarina Martínez Aldama,7319353404,18
Ema Yanes Wong,8821050405,25
Kevin Mata Nuñez,8783019858,22
Kim Vazquez Lobo,1073238596,23
Rafael Pino Wong,4426640935,18
Fernanda Cadena Valenzuela,8153528922,20
Julio Pulido Heras,6665881098,21
Julián Verduzco Medina,3536094231,24
César Domínguez Arroyo,8164721166,25
Socorro Cruz Medina,1189351593,25
Teresa Wong Verduzco,9340124005,18
Isabel Mendoza Ramirez,0701624097,24
Teresa Lobo Chávez,2891664497,24
Karina Encinas Arredondo,8837270781,23
Karina Durazo Fernandez,0642404493,18
Eva Camacho Pulido,2976740675,25
Regina Durazo López,3475189079,24
Armando Castañeda Ramirez,2737520998,19
Alberto Verduzco Islas,3808907430,19
Ernesto Arredondo Tellez,9717643016,22
Rafael Rosas Orozco,5257950509,21
Mariana Almada Ortiz,5195665483,25
Mariana Ramos Mendoza,9610596405,18
Julián Mendez Cuevas,0706304060,24
Julio Ramirez Nuñez,0756023500,21
Mariana Galaz Chávez,7067428030,20
Teresa Escalante Cano,4749260590,24
Karla Caro Leo,7951558042,21
Kevin Ortiz Córdova,1071529495,23
Brian Moreno Martínez,9260483731,20
Juan Castañeda Martínez,6280332327,22
América Romero Fernandez,8844771005,24
María Arvizu López,9801969325,19
Karla Rosales Domínguez,6406262303,25
Juan Leo Castañeda,6929204730,25
Domingo Mendez Galaz,9497377111,18
Fernanda Rojas Rosales,4656060031,24
Kim Cadena Aldama,8511598072,24
Ernesto Domínguez Leo,3314554760,21
Alberto Escalante Espinoza,4012470563,23
Kenia Cabada Ortiz,0939156647,23
Rafael López Fernandez,9047674889,22
Kimberly Piña Camacho,5557094667,23
Julián Martínez Andre,0546127703,18
Ema Chávez Gutierrez,7526789509,25
Domingo Reza Arvizu,2489227894,21
Karla Cabada Wong,9842163562,25
Armando Mancera Rojas,8249241096,21
Mario Garza Escalante,5176950265,22
Guadalupe Lobo González,6835275013,22
Fernanda Ortiz Arredondo,2808807456,19
América Medina Mata,6652270312,25
Lourdes Espinoza Moreno,0447199475,18
Carlos Aldama Durazo,5105217410,23
Kevin Rodríguez Leo,9076069344,25
Alberto Heras Durazo,9342673685,25
Alberto Cuevas Mata,8043145611,23
César González Durazo,7789327597,25
María Vazquez Piña,9295139574,18
Armando Peña Monteverde,3123715939,19
Isabel Balderrama Arroyo,8207742276,25
Luis Cuevas Wong,4239693573,24
Luis Flores Calles,6286030563,25
Eva Romero Jimenez,3046269960,20
José Jimenez Flores,2003512690,20
Mario Rodríguez Caro,9364551009,20
Isabel Piña Cabada,6023024169,20
Isabel Arredondo Verduzco,8375891669,22
Mariana Gutierrez Medina,1199360755,21
Armando Encinas Ayala,7214564349,22
María Verduzco Ozuna,5987224101,23
Regina Andre Ramos,0514018527,21
Carlos Mendoza Córdova,9832309316,21
Armando Garza Caro,3156781181,24
Rafael Chávez Fernandez,3184944435,24
César Rodríguez Calles,5796380089,25
Kenia Galaz Chávez,9167911556,18
Elvia Peña Moreno,4656684263,25
Isabel Pulido Garza,2513573010,23
Susana Arroyo García,9168837653,24
Karina Cadena Durazo,1761963329,21
Ema Lobo García,8621683397,20
Armando Reza Tellez,0594566266,19
Regina Encinas Piña,7193076324,25
Alberto Ochoa Heras,9776345449,24
Mariana Pino Ortiz,3813950520,18
César Piña Rosales,4607407436,21
América Romero Rosales,4037188720,23
Armando Jimenez Peña,4830493038,25
Ernesto Almada Córdova,5767158626,23
Julio Yanes Ramos,1929312369,18
Karen Ochoa Córdova,0747382214,19
Karen Camacho Ochoa,6926632999,19
Karen Verduzco Arredondo,6284917550,22
Karen Arroyo Balderrama,7827741190,22
Julián Piña Ortiz,0142342369,24
Kim Heras Mancera,9127556369,24
María Arredondo Ramirez,8437618698,18
Ernesto Coronado Garza,7639608591,24
Ada Orozco Medina,3590799275,25
Domingo Cabada Islas,4192529954,22
Teresa Rodríguez Valenzuela,7298164403,18
César Cruz González,1412083535,20
Luis Reyes Vazquez,1973247085,22
Ana Cuevas Mancera,1029395738,18
Teresa Heras Mendez,2959752735,25
Ernesto Mendez Cuevas,9714997986,22
Armando Ramos Almada,2459468635,20
Adán Medina Espinoza,4186254724,23
Mariana Camacho Piña,3232725781,25
Fernanda Alemán Gutierrez,6898015682,23
Karla Garza Andre,4125174617,20
Mario Mata Valenzuela,5840593309,18
Julián Ramirez Balderrama,4113921714,18
Adán Rosales Monteverde,8478186754,25
Fernanda Galaz Pulido,6342617515,22
Teresa Gutierrez Leo,1724064804,20
Karen Galaz Alemán,5201975416,23
Brian Arvizu Wong,6791835231,20
Socorro Rojas Mendez,9814431695,22
América Vazquez Almada,5371011603,22
Lourdes Mendoza Almada,3394756328,24
Guadalupe Reyes Ayala,3725510059,22
Adán Espinoza Romero,2456332436,24
Regina Flores Peña,1769351172,20
Domingo Mendoza Almada,6470567004,21
Kim Encinas Calles,3077237217,18
Susana Tellez Martínez,8890358227,21
Kevin Cruz García,6078444693,19
Regina Ramos Elías,1776745223,25
Isabel Moreno Arvizu,7332232652,21
Eva Pulido Romero,9565014281,23
Julián Caro Islas,8812804825,21
Adán Vazquez Medina,7584684984,22
Guadalupe Espinoza Cano,1289065003,21
Domingo Córdova Ochoa,6884283020,19
Lourdes Cano Martínez,3920277697,23
Kim Vazquez Escalante,7648196126,19
Carlos Rosales Leo,1388025000,23
Fernanda Ochoa Reza,8851705856,25
Kimberly Tellez Rodríguez,7461355631,22
Karla Nuñez García,1611912408,19
Kenia Rodríguez Rosas,1720050099,18
Karina Mendoza Domínguez,5446911607,20
Karen Caro Ortiz,3417312668,18
Susana Piña Vazquez,2191057075,21
Kim Elías Monteverde,2822992349,20
Ernesto Pino Gutierrez,6963927237,22
Domingo Encinas Chávez,1262692894,23
Kevin Mendez Ayala,3347985956,18
Sebastián Galaz Reyes,3449980519,19
Eva Andre Jimenez,1986290434,18
Brian Almada Durazo,2097454833,22
Raquel Pérez Moreno,4093321169,22
Adán Coronado Escalante,6521927656,25
Kenia Leo Espinoza,0960536684,20
Teresa Reza Encinas,5837778550,20
Julián Ramos Martínez,1001635194,23
Brian Vazquez Ozuna,2814121830,18
Luis Islas Domínguez,1011334915,22
Guadalupe Romero Andre,1630031917,20
Ada Elías Ramos,0145828967,24
Rafael Alemán Mendoza,1382122551,18
Socorro Heras Cruz,4317393012,24
Juan Romero Camacho,4914751474,22
Carlos Rojas Peña,2397288003,19
César Domínguez Ozuna,1772856194,20
Ana Pino Mancera,3938069443,22
Juan Calles Lobo,1240699773,25
Kim Castañeda Ayala,3126497569,19
América Pérez Ozuna,9644995507,22
Fernanda López Lobo,9512553177,21
Adán Espinoza Cuevas,9855903512,19
Rosa Caro Tellez,2740419270,24
Alan Vazquez Calles,2846303994,25
Domingo Arvizu Arroyo,7134678049,21
Juan Peña Pérez,4482319646,22
Eva Reza Martínez,7517029238,20
Juan Caro Caro,2947288867,23
Alberto Reyes Elías,0480171207,22
Kim Chávez Ochoa,4221701369,23
Raquel Garza Nuñez,9855860634,25
Karen Verduzco Mendoza,8136732621,22
Karen Martínez Escalante,9477449315,19
Sebastián Escalante Arredondo,6445852332,20
Kimberly Wong Chávez,9808568437,21
Julián Martínez Galaz,7509487649,19
Ana Ramos Balderrama,5134839200,25
Juan Coronado Aldama,3027054010,21
Teresa Nuñez Rojas,5960467642,18
Regina Reyes Ozuna,0203415248,25
Julio Ramirez Pino,7960107998,23
Armando Valenzuela Encinas,7135723353,19
Julio Yanes Rosales,7339505769,20
José Islas Verduzco,3347506970,22
Rosa Cano Fernandez,2344654865,24
Eva Rojas Monteverde,0710664751,20
Karen Heras Ramos,8360154640,21
Carlos Orozco Encinas,6903183612,25
Ema Ozuna Ochoa,3496303148,25
Luis Cano Nuñez,4077819343,18
Rafael Espinoza Alemán,6825567918,21
Ema Cabada Ramirez,3173141909,20
Juan Galaz Piña,2801317308,20
Ema Wong Espinoza,6683225870,22
Mario Mata Escalante,4358861079,23
Juan Reyes Domínguez,6658468208,22
César Cabada Arvizu,1759500596,25
José Elías Chávez,1641881124,23
Domingo Martínez Ochoa,1866489688,21
Raquel Pérez Domínguez,4266791939,25
Kevin Monteverde Flores,5427168635,19
Rafael Lobo González,8400126634,21
Brian Ayala Pulido,8874639645,18
Kenia Jimenez Espinoza,2425127547,21
Fernanda Nuñez Wong,3175161892,24
Julián Rosales Ayala,8403180188,21
Julio Medina Ramirez,4446572326,25
Sebastián Domínguez Encinas,3799023535,19
Ana Rosales Monteverde,2488336151,24
Susana Córdova Pino,9794020645,24
Susana Camacho Cabada,3493878337,24
Lourdes Martínez Cabada,2733243540,25
Armando Lobo Pino,6582226008,21
América Encinas Chávez,2815076982,20
Alan Pérez Gutierrez,9256004950,24
Karla Córdova Pino,8597659864,23
María Caro Medina,1010625058,20
Alberto Nuñez Ochoa,2367161793,21
Fernanda Escalante Ramirez,1949531693,19
Mario Rojas Islas,1139565943,23
Eva Alemán Elías,2470388696,20
Adán Wong Mendez,3123499716,21
Rosa Galaz Almada,4512594806,22
Luis Verduzco Wong,7615632008,21
Karina Mancera Reyes,3534642616,22
Teresa Fernandez Verduzco,4641943218,24
Mariana Pérez Chávez,7453649239,20
Juan Reza Almada,5508607490,25
Kevin Escalante Reza,1821424901,18
Armando Lobo Valle,6184320363,18
Julián Ramos Gutierrez,5557096330,24
Czarina Alemán Vazquez,7148550374,19
Juan Mancera Cuevas,7626553115,20
Julián Pino Camacho,7555861505,24
